s,iter,model,Estimation method,MSE,MSE_0,Feature importance
2,19,LSS confounding,GRF,0.028761013401495,0.8076522408393542,"[[0.1691618607724432], [0.1841996646452445], [0.056908227908919085], [0.04827078968407282], [0.06742362840598343], [0.06709721713691691], [0.08225396236355086], [0.1929795076059014], [0.06648473425494972], [0.06522040722201806]]"
2,19,Linear,GRF,0.0444350333118458,0.1825266230091105,"[[0.11381491788390839], [0.06628478955535155], [0.19115931089475813], [0.17537079330142957], [0.07734695697816603], [0.07461527196129497], [0.057858520123957126], [0.09065112234647739], [0.0788113137240933], [0.07408700323056361]]"
2,19,Mixed,GRF,0.137951467314121,0.496907209103005,"[[0.1824698653588454], [0.1337560180268714], [0.13045490255457948], [0.11737213510765471], [0.06847129977216078], [0.06630522302456128], [0.08263182297065114], [0.06364642221917233], [0.050264751433809415], [0.10462755953169406]]"
3,3,Interaction,GRF,0.2518628029858644,0.7571705147016514,"[[0.08805789401383637], [0.09965340130824733], [0.08041239665697976], [0.07343332225126079], [0.09001377861831265], [0.06815668027287099], [0.042638278835223795], [0.05023932667045129], [0.040234427707625586], [0.035274199352109764], [0.14161610153265483], [0.042971914369466624], [0.06111556554225318], [0.045119057991356425], [0.04106365487735068]]"
3,3,LSS confounding,GRF,0.164550014080132,1.1505398446911672,"[[0.125072957732595], [0.10578538848939469], [0.14925423809076616], [0.06143328474402166], [0.05389378618561337], [0.06284574525750335], [0.026832079917039627], [0.036057225869786866], [0.028422092213039755], [0.0601808144181937], [0.03377058266289501], [0.03300009258908506], [0.03793420908401807], [0.1494504372338199], [0.03606706551222804]]"
3,3,Linear,GRF,0.0554083406597946,0.2744812553517056,"[[0.10125992413985593], [0.04109066783109276], [0.04636312480263437], [0.12652236390391075], [0.12809329402589717], [0.17919034594345432], [0.032741853627452334], [0.044828079258686086], [0.03206770602897379], [0.047689337832372676], [0.04031533728043158], [0.04885723247833191], [0.04606614341557564], [0.03190642024532282], [0.05300816918600804]]"
3,3,Mixed,GRF,0.2444825094810673,0.6949431879149803,"[[0.12307035215756096], [0.10372406277650512], [0.11688822806370804], [0.10442368953508523], [0.05437262656066401], [0.06647611236529763], [0.03613174809865602], [0.0441327422541775], [0.044216573315549325], [0.05746053834449107], [0.045730400098647574], [0.042469220902191164], [0.05812375057185745], [0.060811628669545], [0.0419683262860639]]"
2,11,Interaction,GRF,0.1423753387520512,0.5017715324027937,"[[0.1236066702997385], [0.1642811043997323], [0.13577666764046498], [0.13474748578123358], [0.10232601072704842], [0.0685916766838595], [0.09295735758045433], [0.06580790586983559], [0.05111465068956765], [0.06079047032806527]]"
2,11,LSS confounding,GRF,0.037374597968472,0.8650113766280956,"[[0.22217646711329764], [0.17758135582172996], [0.04702056311479945], [0.046550518103422034], [0.04693217247628194], [0.05800315189753307], [0.07754429323941035], [0.08809366795926143], [0.19278123142997725], [0.04331657884428687]]"
2,11,Linear,GRF,0.0278084737854962,0.1819686598644351,"[[0.07116821351682795], [0.094736993043355], [0.20257476351119433], [0.26149572471219495], [0.060985423991706], [0.075672225187359], [0.06141020133647487], [0.0610771208481729], [0.06086357760995076], [0.05001575624276424]]"
2,11,Mixed,GRF,0.1762052320238761,0.5086010144313182,"[[0.156328476850575], [0.11778361285332418], [0.14678956380825062], [0.09004614893339906], [0.06812744848145261], [0.0732391239339857], [0.07162975366679383], [0.06024087165112583], [0.03912194666417456], [0.17669305315691863]]"
2,17,Interaction,GRF,0.1302980910410897,0.5009740178348921,"[[0.11426609951876232], [0.11053972372764095], [0.1514902330616108], [0.15700223852121237], [0.06890434743294396], [0.1016050055092687], [0.11040650190452252], [0.059873140588015114], [0.05820535935283097], [0.06770735038319234]]"
2,17,LSS confounding,GRF,0.0590556832988752,0.7808725354525244,"[[0.1878548709636937], [0.2303550876162464], [0.05462684286769792], [0.09215372399161534], [0.05513868244298442], [0.11172333528955146], [0.03875709098068621], [0.07949268218733035], [0.07768076765912318], [0.07221691600107105]]"
2,17,Linear,GRF,0.0218461878801681,0.1836760557051733,"[[0.06277406950867451], [0.11864617820977437], [0.16258831225039536], [0.18560795909296537], [0.065636932555387], [0.060583469221994896], [0.1427019388976111], [0.0626077136544859], [0.08791842402538654], [0.05093500258332509]]"
2,17,Mixed,GRF,0.1646186194093147,0.465627180390855,"[[0.1434979609982327], [0.1255912660467354], [0.10873504415270525], [0.09837010721328125], [0.09171126043549135], [0.06848870139554429], [0.1344522448697305], [0.06093468312082251], [0.06318558351211173], [0.10503314825534486]]"
2,12,Interaction,GRF,0.1400851617992956,0.5032319206008854,"[[0.1513320986798238], [0.12694904974192742], [0.12011439322497858], [0.1533112595521218], [0.08456061070868526], [0.0752862699718588], [0.0701269793034223], [0.07250525741091744], [0.05382377297639173], [0.09199030842987296]]"
2,12,LSS confounding,GRF,0.076797835932468,0.7869850029906529,"[[0.18684119453578113], [0.20336192311145176], [0.05403969224060793], [0.07076215731481014], [0.05842294028800896], [0.21122225247595566], [0.05534617505665175], [0.06394241991063968], [0.05124956469152537], [0.04481168037456753]]"
2,12,Linear,GRF,0.0343966895177696,0.2056636482969184,"[[0.04997154314314014], [0.0743689228076562], [0.1602859484355961], [0.18950240535449467], [0.06235876379602977], [0.15997014457623668], [0.10163319609474358], [0.07173751285460692], [0.07449088137884169], [0.055680681558654174]]"
2,12,Mixed,GRF,0.1302656424662689,0.4635486743575371,"[[0.16925010991233716], [0.19453741817449385], [0.1143427968082472], [0.1297763789027587], [0.055190274320659906], [0.05394535927318768], [0.09138284636227212], [0.05218361337117209], [0.0746769136523939], [0.06471428922247739]]"
3,1,Interaction,GRF,0.2966800349159773,0.7557015662059332,"[[0.11065836130252363], [0.07257714510311138], [0.08671658510253655], [0.11335234578077846], [0.06746774826030502], [0.11266163540721308], [0.0666876803921], [0.07005670105126398], [0.0370848923483787], [0.04787869843858212], [0.04489100725351942], [0.04195565996089596], [0.05565434258735824], [0.04072825748024033], [0.03162893953119288]]"
3,1,LSS confounding,GRF,0.0871928241611396,1.0879611588440503,"[[0.14875751844079343], [0.1952053979628219], [0.15316856313853539], [0.03789300831641488], [0.04314600415366953], [0.02888555704314999], [0.09941781275889194], [0.04664227933662989], [0.03785372536730576], [0.03941723960781783], [0.032101118687007144], [0.03671217747705555], [0.036597181225832845], [0.03595573612971609], [0.028246680354357803]]"
3,1,Linear,GRF,0.0581072465192312,0.2686618719418257,"[[0.037273027734434916], [0.035512125302194664], [0.045857861772816394], [0.22286659568939732], [0.11838171508325392], [0.1242857279387431], [0.054750070875717406], [0.042336956621354914], [0.04187957487038539], [0.049502504094594786], [0.03778355553909169], [0.04445520391561903], [0.05684633481035419], [0.048202345957114964], [0.040066399794927265]]"
3,1,Mixed,GRF,0.3080621738721144,0.707133081670995,"[[0.12280525643099233], [0.07844977387558227], [0.15350791178267428], [0.07016261660477605], [0.04091065742373231], [0.05851555439030211], [0.05335177534524891], [0.0427721589286951], [0.04768843961868993], [0.048153913947813716], [0.05704022153300134], [0.053863783255590617], [0.05524521761244921], [0.06214144408082456], [0.05539127516962739]]"
3,0,Interaction,GRF,0.2892455640084306,0.7611503564954867,"[[0.08067765501188273], [0.1602362766509294], [0.08849610629664988], [0.09306098493657783], [0.0841305042167679], [0.0805348342099518], [0.05546170716741465], [0.03494027402594114], [0.046669706518603825], [0.03957860481629595], [0.045927524433968116], [0.06017515386028451], [0.035456623848816676], [0.0541197258263397], [0.04053431817957605]]"
3,0,LSS confounding,GRF,0.1139516409003356,1.1359466725922556,"[[0.12963894351365535], [0.13640790382788243], [0.14460551908289135], [0.07654366346401305], [0.03623387871565881], [0.03153505459590923], [0.04663526497075917], [0.031249285245393554], [0.041627308534716745], [0.08414088448133275], [0.08116953462554485], [0.03324499608319802], [0.043613210002229105], [0.040321952177123664], [0.043032600679691946]]"
3,0,Linear,GRF,0.0530533744620592,0.2656649186342596,"[[0.04489404873584252], [0.051405376762512], [0.02531554880507551], [0.10738700046573563], [0.14490240070368898], [0.1439760805046676], [0.0463125999840564], [0.03044357700468559], [0.03193909596428873], [0.07495389692379721], [0.04532600045519016], [0.025049463684313236], [0.04944595838302765], [0.039775869691557664], [0.13887308193156112]]"
3,0,Mixed,GRF,0.2932458898329007,0.6835526081838981,"[[0.09225385151324712], [0.112182350913102], [0.09231492830433963], [0.09145963268357934], [0.06484460380334883], [0.08715850165717523], [0.041676740224971524], [0.03817064063469346], [0.0495339937910657], [0.04090866413092649], [0.04160324745407235], [0.08857084220285884], [0.049960996477740535], [0.07366592326914734], [0.03569508293973182]]"
2,16,Interaction,GRF,0.1298757825584775,0.5041219351804583,"[[0.11440775643310355], [0.15331422296028263], [0.11976538054803387], [0.14380217392793573], [0.05759557317262442], [0.06966537872344382], [0.08552039955158457], [0.1054981095697002], [0.07019325791299522], [0.08023774720029606]]"
2,16,LSS confounding,GRF,0.0349129917698459,0.870517876956585,"[[0.18935703302488593], [0.18954559762557252], [0.04596854078964638], [0.04895178146761608], [0.05126317875538722], [0.07944069321936924], [0.08017213390228321], [0.06945020211641098], [0.18699355018027664], [0.05885728891855185]]"
2,16,Linear,GRF,0.0241786721922256,0.1978346258810673,"[[0.07981959498794172], [0.06828453305529716], [0.23104794027695202], [0.18476500780798136], [0.08066805430332111], [0.06428953335668638], [0.10870639948626819], [0.056734431013314095], [0.07306681418907902], [0.052617691523159066]]"
2,16,Mixed,GRF,0.1413817590550184,0.4816509142119866,"[[0.17782197929166263], [0.16427298877972996], [0.11693622043893473], [0.11233421961149058], [0.1216091740563585], [0.07086477906379086], [0.0563382889155591], [0.06680148613581809], [0.05158423940911919], [0.061436624297536324]]"
3,2,Interaction,GRF,0.252191854864146,0.7552322636784771,"[[0.0855332355882237], [0.10237860100590578], [0.10167397342017605], [0.10170518919722486], [0.10719058725434534], [0.08876359900454746], [0.03684420282825168], [0.04210423062488826], [0.03986991976253318], [0.05568107619456575], [0.04244905571131148], [0.045597091280789814], [0.039494292410793115], [0.040946567442785714], [0.06976837827365788]]"
3,2,LSS confounding,GRF,0.1064720115962601,1.2054274174812387,"[[0.15170194608734747], [0.16087770457275744], [0.15234277771191623], [0.04204524468030462], [0.04043685943301503], [0.04261225796950923], [0.0510653589499257], [0.060416091083676696], [0.035334382875103196], [0.055197395751040344], [0.04721347685458162], [0.035065328872805224], [0.04393174075631458], [0.042883318252456795], [0.03887611614924579]]"
3,2,Linear,GRF,0.0602608224083791,0.2742393572270898,"[[0.0426600475381801], [0.04596319804243997], [0.13950637396944615], [0.14978428217222373], [0.12365532166606195], [0.10510030408327033], [0.05843240481810749], [0.04881544471886659], [0.04808997610127185], [0.048256782169737486], [0.028558940983489996], [0.04982329087804858], [0.03954928110314554], [0.037951285785370756], [0.0338530659703396]]"
3,2,Mixed,GRF,0.2630858877996633,0.6911640375334286,"[[0.0823916758815677], [0.13613415972313772], [0.09674830130617398], [0.093491592432359], [0.05478970745064017], [0.16530664179345622], [0.043834698113837486], [0.037751112423085084], [0.039230784023825856], [0.03944443469753222], [0.05162585373208266], [0.0361126173088892], [0.03689635816466318], [0.03532323993869847], [0.050918823010050976]]"
3,7,Interaction,GRF,0.2678912367124231,0.7607115258816737,"[[0.09343738846417833], [0.04622112089070467], [0.10720073955527888], [0.0974690969469564], [0.10656979037935678], [0.12741365183991296], [0.0373201544890412], [0.0492447433507241], [0.06896883262210608], [0.042268634800197616], [0.041506319120232366], [0.04436187256473386], [0.041801946010664344], [0.04668984413907844], [0.049525864826834194]]"
3,7,LSS confounding,GRF,0.181785444322336,0.9644704608848396,"[[0.10729397605088337], [0.12061158414978186], [0.16433573096639784], [0.03201035006496873], [0.041048239584715734], [0.029449855805227833], [0.03987285686571211], [0.06219626340977859], [0.04037853805004117], [0.02341583751029061], [0.0393818294217834], [0.06363767872211103], [0.02781411764509443], [0.1461000945119757], [0.06245304724123745]]"
3,7,Linear,GRF,0.075375479851042,0.2628222583696159,"[[0.048168933185857264], [0.04425347052975489], [0.053759219233827], [0.12943751520853067], [0.1090119669141805], [0.16292770897703515], [0.04289043055696164], [0.04410422496249935], [0.054534823616148746], [0.047524145921320426], [0.058066495337316365], [0.04693640643807943], [0.05572334867820998], [0.04732147529400657], [0.05533983514627197]]"
3,7,Mixed,GRF,0.2665498693976079,0.6917152261008739,"[[0.09627250800310225], [0.09446144286003522], [0.09611516388376558], [0.07620738694559746], [0.10475255321733801], [0.04961939354034686], [0.05210633303757776], [0.049036336449010204], [0.06715184119613715], [0.049516495484481046], [0.05458854644569406], [0.03861357318680116], [0.08208114202493118], [0.042526967381282796], [0.046950316343899165]]"
10,15,Interaction,IntCF (without validation),1.247987306487801,2.503321065520576,"[0.021114324866939444, 0.021697545975714144, 0.022680649404971186, 0.019704580021631182, 0.029417433135645887, 0.028156726897802364, 0.02053682832140585, 0.023564235425557908, 0.027568117897392806, 0.02652793896706093, 0.02616787815590538, 0.02255545249906538, 0.026926678878845634, 0.022580479913575924, 0.02443972740788867, 0.030480100493524717, 0.025588916306527897, 0.020934659282300573, 0.026173073798923845, 0.0258846038977745, 0.018751848863805466, 0.016776603410174073, 0.016716550218799885, 0.017780985467846958, 0.016392726223756614, 0.015438358345797936, 0.018186767165449137, 0.0170005654817003, 0.015471343989804393, 0.016013954427942276, 0.015948888942855524, 0.016427919459836942, 0.016100010779991868, 0.01771466787314417, 0.016689051926609993, 0.018500371997240098, 0.016187506956808723, 0.016959377019788505, 0.017801918660649785, 0.015551934571346604, 0.016988353044895457, 0.016676899561436212, 0.017422536834766477, 0.017380504520815635, 0.018616263674548827, 0.01729827528155686, 0.015839557876363777, 0.015758192012606354, 0.01831971176327025, 0.01658840209793673]"
10,15,LSS confounding,IntCF (without validation),1.4600032019511042,2.9396684418179957,"[0.029598696467362875, 0.03189640948601295, 0.024528572720294097, 0.030966966680677003, 0.026882878546407064, 0.02845434808320795, 0.026250507372778516, 0.02647194191535247, 0.02306515473013208, 0.03763686015692025, 0.015809143106443567, 0.01842957493305963, 0.01826808435717209, 0.01789145937090059, 0.01788269762796194, 0.016592780941041562, 0.017763486284578557, 0.01592813274953606, 0.017147130785157453, 0.017774315497120143, 0.019133831607030298, 0.0176374583502948, 0.018775288726101333, 0.0212673822999434, 0.0172501961760917, 0.01661092258166525, 0.017804836356032524, 0.01744195172148757, 0.017276204422692967, 0.018054804749478653, 0.018418958192909955, 0.01670309824323901, 0.015259356741323721, 0.018576339677016857, 0.018871533245290593, 0.01841548693791286, 0.018809608234801902, 0.01697402071189615, 0.019967694961574783, 0.017375776940584585, 0.018964823358043566, 0.015718231848479983, 0.016943244463203187, 0.017952049888181196, 0.018288351632620128, 0.01914521452004093, 0.018145419469917896, 0.018520987250446215, 0.018283344764103423, 0.018174440115477586]"
